Organization,Shop,Production Line,Equipment Line,Work Order,Model.Suffix,Box,Set,Wip,Buyer S/No,Rework,OQC_SMPLG_FLAG,Input Time,Out Time,Box Weight,Box Weight Result,Box Weight Time,MAC Address,Off Line history,ACCBAG_1,BOXCARTON_1,CARD_1,ENERGYLBL_1,ENERGYLBL_2,MANUAL_1,MANUAL_2,MANUAL_3,MANUAL_4,MANUAL_5,MOD_1,PANEL_1,PCBG_MAIN_1,POWERCORD_1,PSU_1,REMOCON_1,STREAMER_1,WARRANTY_1,Uploaded Panel,Repair Flag,이슈 제번,MAC_ADDRESS,LOAD_DATE
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331096TRDLJL,505PLAG331096,,505PLAG331096,N,,2025-05-31 14:03:28.650,2025-05-31 14:12:48.068,,,,58:96:0A:78:06:3F,,5F2L0970.L3145150200184,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478TWJ3E65947101Q545,,LD55W1008S,EAD65969409IUK55S3934,TR2K1659207310075,AKB76046609IH352DA316,MEZ00766501,MBM675057042501REV00,,,,58960A78063F,2025-06-02 00:45:32
AP4,Final Assembly,L01,L01,5CPV0053,75QNED8GA6A.ATRDLJL,33758503216657TRDLJL,503PLHT216657,,503PLHT216657,N,,2025-03-20 17:58:34.038,2025-03-20 18:05:09.438,,,,,,5CPV0053.L3145150100010,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R374QWJ3E65947101PC45,,IS514100NJ,EAD65969409IUK53A3681,TQDK3659207310249,AKB76046609IOS51E0225,MEZ00766501,MBM675057042501REV00,,,,00A159C74CB7,2025-04-28 09:02:07
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225755TRDLJL,505PLMP225755,,505PLMP225755,N,,2025-05-13 12:58:47.590,2025-05-13 13:05:20.531,,,,58:96:0A:5B:DA:28,,5F2L0007.L3145150200116,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478CYJ3E65947101Q545,,LD55B1023J,EAD65969409IUK5593226,SR2HA659207310772,AKB76046609IOS54B0200,MEZ00766501,MBM675057042501REV00,,,,58960A5BDA28,2025-05-15 02:26:04
AP4,Final Assembly,L01,L01,5E2L1325,75QNED8GA6A.BTRDLJL,33758504300685TRDLJL,504PLBL300685,,504PLBL300685,N,Y,2025-04-28 11:34:09.265,2025-04-28 11:43:07.124,,,,58:96:0A:50:1A:33,,5E2L1325.L3145150200064,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4CFJ3E65947101NL33,,LD54S10122,EAD65969409IUK54S2684,SR1QA659207310085,AKB76046609IH351PF993,MEZ00766501,MBM675057042501REV00,,,,58960A501A33,2025-05-08 03:06:56
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330920TRDLJL,505PLLQ330920,,505PLLQ330920,N,,2025-05-31 11:46:33.899,2025-05-31 11:52:53.442,,,,58:96:0A:78:06:96,,5F2L0970.L3145150200117,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S54VJ3E65947101QU45,TJ512133AR04-,LD55W100BD,EAD65969409IUK55S2328,SR32A659207310634,AKB76046609IH352DA223,MEZ00766501,MBM675057042501REV00,,,,58960A780696,2025-06-05 01:43:13
AP4,Final Assembly,L01,L01,5EMG0014,75QNED8GA6A.ATRDLJL,33758504300673TRDLJL,504PLTV300673,,504PLTV300673,N,,2025-04-28 11:13:55.068,2025-04-28 11:33:36.691,,,,,,5EMG0014.L3145150100007,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4K2J3E65947101NL33,,IS514100P0,EAD65969409IUK53B3471,SR2CA659207313253,AKB76046609IH351PG042,MEZ00766501,MBM675057042501REV00,,,,00A159C75B1E,2025-05-25 17:10:10
AP4,Final Assembly,L01,L01,5E2L0867,75QNED8GA6A.BTRDLJL,33758504276034TRDLJL,504PLXA276034,,504PLXA276034,N,,2025-04-23 17:50:16.283,2025-04-23 17:58:55.771,,,,58:96:0A:4D:53:61,,5E2L0867.L3145150200029,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4NGJ3E65947101NL33,,LD54P10063,EAD65969409IUK5381481,TR2K1659207310152,AKB76046609IOS51E0379,MEZ00766501,MBM675057042501REV00,,,,58960A4D5361,2025-04-30 05:01:21
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185601TRDLJL,504PLWR185601,,504PLWR185601,N,Y,2025-04-05 17:22:47.108,2025-04-05 17:47:06.640,,,,,,5EPM0048.L3145150100079,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q82MJ3E65947101PC45,,IS51G1007S,EAD65969409IUK53L5477,TQDK3659207310265,AKB76046609IOS51Q0245,MEZ00766501,MBM675057042501REV00,,,,00A159D7B0E3,2025-05-06 08:49:07
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330948TRDLJL,505PLEF330948,,505PLEF330948,N,,2025-05-31 12:33:32.641,2025-05-31 12:41:03.885,,,,58:96:0A:78:06:EE,,5F2L0970.L3145150200085,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S4RLJ3E65947101QU45,,LD55W100CB,EAD65969409IUK55S2364,SR33A659207311106,AKB76046609IH352DA237,MEZ00766501,MBM675057042501REV00,,,,58960A7806EE,2025-06-05 08:14:21
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331023TRDLJL,505PLNB331023,,505PLNB331023,N,,2025-05-31 13:19:15.343,2025-05-31 13:27:09.853,,,,58:96:0A:78:06:15,,5F2L0970.L3145150200157,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S4FNJ3E65947101QU35,,LD55W1007K,EAD65969409IUK55S3884,SR2CA659207313093,AKB76046609IH352DA282,MEZ00766501,MBM675057042501REV00,,,,58960A780615,2025-06-02 10:14:35
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331086TRDLJL,505PLSY331086,,505PLSY331086,N,,2025-05-31 13:57:53.138,2025-05-31 14:04:44.818,,,,58:96:0A:78:06:53,,5F2L0970.L3145150200198,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478V0J3E65947101Q845,TJ521919AW01-,LD55W1009D,EAD65969409IUK55S3919,SR4AA659207312644,AKB76046609IH352DA298,MEZ00766501,MBM675057042501REV00,,,,58960A780653,2025-06-02 09:34:17
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330917TRDLJL,505PLZU330917,,505PLZU330917,N,Y,2025-05-31 11:44:49.952,2025-05-31 11:51:11.867,,,,58:96:0A:78:06:91,,5F2L0970.L3145150200113,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S54KJ3E65947101QU45,,LD55W100B7,EAD65969409IUK55S2363,SR34A659207310470,AKB76046609IH352DA249,MEZ00766501,MBM675057042501REV00,,,,58960A780691,2025-06-03 04:28:11
AP4,Final Assembly,L01,L01,5E2L1325,75QNED8GA6A.BTRDLJL,33758504300731TRDLJL,504PLFJ300731,,504PLFJ300731,N,,2025-04-28 12:49:56.747,2025-04-28 12:56:56.360,,,,58:96:0A:50:19:89,,5E2L1325.L3145150200019,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4DHJ3E65947101NL33,,LD54S1012W,EAD65969409IUK54S2649,SR2CA659207312692,AKB76046609IH351PG016,MEZ00766501,MBM675057042501REV00,,,,58960A501989,2025-05-08 10:26:18
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225672TRDLJL,505PLPM225672,,505PLPM225672,N,,2025-05-13 11:35:27.072,2025-05-13 11:45:54.383,,,,58:96:0A:5B:DA:06,,5F2L0007.L3145150200227,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477MPJ3E65947101Q845,,LD55B1022K,EAD65969409IUK5593348,SR2JA659207310293,AKB76046609IOS54B0391,MEZ00766501,MBM675057042501REV00,,,,58960A5BDA06,2025-05-15 02:31:52
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331087TRDLJL,505PLGE331087,,505PLGE331087,N,,2025-05-31 13:58:30.828,2025-05-31 14:05:20.382,,,,58:96:0A:78:06:35,,5F2L0970.L3145150200191,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478V4J3E65947101Q845,,LD55W10082,EAD65969409IUK55S3922,SR4AA659207312497,AKB76046609IH352DA236,MEZ00766501,MBM675057042501REV00,,,,58960A780635,2025-06-02 09:34:17
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190405TRDLJL,505PLKW190405,,505PLKW190405,N,,2025-05-06 14:21:46.136,2025-05-06 14:28:27.331,,,,58:96:0A:58:BC:A5,,5EMG0018.L3145150200196,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5X2J3E65947101Q545,,LD5551004N,EAD65969409IUK5522055,SR2HA659207310284,AKB76046609IOS52R0180,MEZ00766501,MBM675057042501REV00,,,,58960A58BCA5,2025-05-07 15:26:40
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225826TRDLJL,505PLDX225826,,505PLDX225826,N,,2025-05-13 13:42:55.467,2025-05-13 13:49:28.114,,,,58:96:0A:5B:D9:EB,,5F2L0007.L3145150200005,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478Q2J3E65947101Q645,,LD55B1021U,EAD65969409IUK5593713,SR2HA659207311169,AKB76046609IOS54B0472,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9EB,2025-05-14 11:13:29
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190381TRDLJL,505PLKW190381,,505PLKW190381,N,,2025-05-06 14:03:32.534,2025-05-06 14:10:17.267,,,,58:96:0A:58:BA:EC,,5EMG0018.L3145150200029,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5DQJ3E65947101PH45,,LD5551000E,EAD65969409IUK5522012,SR2CA659207311555,AKB76046609IOS52S0805,MEZ00766501,MBM675057042501REV00,,,,58960A58BAEC,2025-05-07 15:31:03
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190439TRDLJL,505PLVC190439,,505PLVC190439,N,,2025-05-06 14:42:28.077,2025-05-06 14:50:00.944,,,,58:96:0A:57:82:4D,,5EMG0018.L3145150200178,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5TSJ3E65947101Q545,,LD55510001,EAD65969409IUK5522119,SR2HA659207310484,AKB76046609IOS52R0161,MEZ00766501,MBM675057042501REV00,,,,58960A57824D,2025-05-07 13:30:18
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190330TRDLJL,505PLDX190330,,505PLDX190330,N,,2025-05-06 13:30:05.311,2025-05-06 13:37:13.369,,,,58:96:0A:58:BC:B4,,5EMG0018.L3145150200069,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5RRJ3E65947101Q545,,LD5551004U,EAD65969409IUK5522144,SR2CA659207313226,AKB76046609IOS52S0787,MEZ00766501,MBM675057042501REV00,,,,58960A58BCB4,2025-05-07 14:47:41
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190389TRDLJL,505PLBL190389,,505PLBL190389,N,,2025-05-06 14:10:17.603,2025-05-06 14:16:37.893,,,,58:96:0A:58:BC:AE,,5EMG0018.L3145150200034,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5EXJ3E65947101PH45,,LD5551004S,EAD65969409IUK5522015,SR2CA659207312051,AKB76046609IOS52S0796,,MBM675057042501REV00,,,,58960A58BCAE,2025-05-07 14:01:47
AP4,Final Assembly,L01,L01,5E2L1325,75QNED8GA6A.BTRDLJL,33758504300715TRDLJL,504PLCD300715,,504PLCD300715,N,,2025-04-28 12:36:58.266,2025-04-28 12:46:58.503,,,,58:96:0A:50:19:66,,5E2L1325.L3145150200007,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4J6J3E65947101NL33,,LD54S10134,EAD65969409IUK54S2489,SR2HA659207311032,AKB76046609IH351PG005,MEZ00766501,MBM675057042501REV00,,,,58960A501966,2025-05-08 10:26:18
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331073TRDLJL,505PLWR331073,,505PLWR331073,N,,2025-05-31 13:50:55.932,2025-05-31 13:58:01.375,,,,58:96:0A:78:06:52,,5F2L0970.L3145150200206,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S51BJ3E65947101QU45,TJ520910AE06-,LD55W1009C,EAD65969409IUK55S3969,SR2CA659207313088,AKB76046609IH352DA332,MEZ00766501,MBM675057042501REV00,,,,58960A780652,2025-06-02 08:15:53
AP4,Final Assembly,L01,L01,5E2L0867,75QNED8GA6A.BTRDLJL,33758504276077TRDLJL,504PLKW276077,,504PLKW276077,N,,2025-04-23 18:28:07.307,2025-04-23 18:34:38.009,,,,58:96:0A:4D:54:6D,,5E2L0867.L3145150200014,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4P9J3E65947101NL33,,LD54P10083,EAD65969409IUK5381453,TR2K1659207311670,AKB76046609IOS51A0232,MEZ00766501,MBM675057042501REV00,,,,58960A4D546D,2025-04-30 05:01:21
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185623TRDLJL,504PLNB185623,,504PLNB185623,N,,2025-04-07 15:52:57.345,2025-04-07 16:01:38.315,,,,,,5EPM0048.L3145150100052,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q7Y5J3E65947101PC45,,IS51G10083,EAD65969409IUK53L5602,TQDK3659207311267,AKB76046609IOS51Q0181,MEZ00766501,MBM675057042501REV00,,,,00A159D7B140,2025-06-22 01:33:15
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185649TRDLJL,504PLWR185649,,504PLWR185649,N,,2025-04-07 16:14:32.620,2025-04-07 16:24:16.063,,,,,,5EPM0048.L3145150100008,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q84MJ3E65947101PC45,,IS51G1008P,EAD65969409IUK53P0884,TQDK3659207311299,AKB76046609IOS51Q0261,MEZ00766501,MBM675057042501REV00,,,,00A159D7A8D0,2025-04-27 12:16:15
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331072TRDLJL,505PLAG331072,,505PLAG331072,N,,2025-05-31 13:50:24.032,2025-05-31 13:56:59.587,,,,58:96:0A:78:06:62,,5F2L0970.L3145150200185,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N637J3E65947101Q545,,LD55W1009T,EAD65969409IUK55S3859,SR3CA659207311108,AKB76046609IH352DA296,MEZ00766501,MBM675057042501REV00,,,,58960A780662,2025-06-02 08:15:53
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330906TRDLJL,505PLXA330906,,505PLXA330906,N,,2025-05-31 11:38:08.184,2025-05-31 11:44:58.740,,,,58:96:0A:78:06:54,,5F2L0970.L3145150200126,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477WCJ3E65947101Q545,,LD55W1009E,EAD65969409IUK55Q3317,SR33A659207310869,AKB76046609IH352DA246,MEZ00766501,MBM675057042501REV00,,,,58960A780654,2025-06-03 22:16:12
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190428TRDLJL,505PLEF190428,,505PLEF190428,N,,2025-05-06 14:36:46.268,2025-05-06 14:43:50.659,,,,58:96:0A:58:BD:36,,5EMG0018.L3145150200187,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5QNJ3E65947101Q545,,LD5551005T,EAD65969409IUK5522051,SR2HA659207310329,AKB76046609IOS52R0165,MEZ00766501,MBM675057042501REV00,,,,58960A58BD36,2025-05-07 15:22:01
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185627TRDLJL,504PLFJ185627,,504PLFJ185627,N,,2025-04-07 15:57:25.895,2025-04-07 16:05:31.158,,,,,,5EPM0048.L3145150100048,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q7ZXJ3E65947101PD45,,IS51G10074,EAD65969409IUK53L5570,TQDK3659207310722,AKB76046609IOS51Q0279,MEZ00766501,MBM675057042501REV00,,,,00A159D7AA9B,2025-04-27 12:25:11
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330896TRDLJL,505PLLQ330896,,505PLLQ330896,N,,2025-05-31 11:29:01.048,2025-05-31 11:39:33.240,,,,58:96:0A:78:06:88,,5F2L0970.L3145150200140,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4780UJ3E65947101Q545,,LD55W100AX,EAD65969409IUK55Q3278,SR33A659207310260,AKB76046609IH352DA229,MEZ00766501,MBM675057042501REV00,,,,58960A780688,2025-06-03 22:18:32
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190322TRDLJL,505PLYZ190322,,505PLYZ190322,N,,2025-05-06 13:25:55.234,2025-05-06 13:32:33.150,,,,58:96:0A:58:BC:FA,,5EMG0018.L3145150200079,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5N1J3E65947101Q545,,LD5551005D,EAD65969409IUK54V0261,SR2CA659207313889,AKB76046609IOS52S0752,MEZ00766501,MBM675057042501REV00,,,,58960A58BCFA,2025-05-09 08:38:56
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331034TRDLJL,505PLYZ331034,,505PLYZ331034,N,,2025-05-31 13:26:10.399,2025-05-31 13:32:53.159,,,,58:96:0A:78:06:3B,,5F2L0970.L3145150200162,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S4GPJ3E65947101QU45,,LD55W1008V,EAD65969409IUK55S3828,SR3BA659207310753,AKB76046609IH352DA267,MEZ00766501,MBM675057042501REV00,,,,58960A78063B,2025-06-02 10:14:35
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225788TRDLJL,505PLJK225788,,505PLJK225788,N,,2025-05-13 13:19:56.801,2025-05-13 13:26:39.597,,,,58:96:0A:5B:DA:14,,5F2L0007.L3145150200059,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478D5J3E65947101Q545,,LD55B1022Z,EAD65969409IUK5593228,SR2CA659207312249,AKB76046609IOS54B0448,MEZ00766501,MBM675057042501REV00,,,,58960A5BDA14,2025-05-14 11:18:08
AP4,Final Assembly,L01,L01,5E2L0867,75QNED8GA6A.BTRDLJL,33758504276085TRDLJL,504PLBL276085,,504PLBL276085,N,,2025-04-23 18:32:34.052,2025-04-23 18:40:31.785,,,,58:96:0A:4D:52:7D,,5E2L0867.L3145150200005,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4KEJ3E65947101NL33,,LD54P1003W,EAD65969409IUK5381511,SR1QA659207311231,AKB76046609IOS51A0207,MEZ00766501,MBM675057042501REV00,,,,58960A4D527D,2025-05-06 08:24:51
AP4,Final Assembly,L01,L01,5E2L0867,75QNED8GA6A.BTRDLJL,33758504276065TRDLJL,504PLHT276065,,504PLHT276065,N,Y,2025-04-23 18:20:20.287,2025-04-23 18:28:50.425,,,,58:96:0A:4D:53:1B,,5E2L0867.L3145150200035,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q83CJ3E65947101PC45,,LD54P1005M,EAD65969409IUK5381479,TR2K1659207311253,AKB76046609IOS51E0146,MEZ00766501,MBM675057042501REV00,,,,58960A4D531B,2025-05-07 13:16:11
AP4,Final Assembly,L01,L01,5E2L1325,75QNED8GA6A.BTRDLJL,33758504300718TRDLJL,504PLSY300718,,504PLSY300718,N,,2025-04-28 12:39:54.427,2025-04-28 12:49:35.833,,,,58:96:0A:50:19:6F,,5E2L1325.L3145150200036,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4A6J3E65947101NL3E,,LD54S10131,EAD65969409IUK5371158,SR2CA659207313473,AKB76046609IH351PG030,MEZ00766501,MBM675057042501REV00,,,,58960A50196F,2025-05-08 09:26:26
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190341TRDLJL,505PLBL190341,,505PLBL190341,N,,2025-05-06 13:36:26.503,2025-05-06 13:43:06.921,,,,58:96:0A:58:BD:19,,5EMG0018.L3145150200053,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5T2J3E65947101Q545,,LD5551005P,EAD65969409IUK5522128,SR2HA659207311137,AKB76046609IOS52S0788,MEZ00766501,MBM675057042501REV00,,,,58960A58BD19,2025-05-08 13:46:41
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185641TRDLJL,504PLTV185641,,504PLTV185641,N,,2025-04-07 16:09:19.390,2025-04-07 16:19:29.577,,,,,,5EPM0048.L3145150100045,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q84CJ3E65947101PC45,,IS51G10076,EAD65969409IUK53L5550,TQDK3659207310927,AKB76046609IOS51Q0009,MEZ00766501,MBM675057042501REV00,,,,00A159D7AA9F,2025-04-27 15:50:02
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185593TRDLJL,504PLTV185593,,504PLTV185593,N,,2025-04-04 18:53:55.050,2025-04-05 17:44:04.900,,,,,,5EPM0048.L3145150100082,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q7YTJ3E65947101PD45,TJ512669AC01-,IS51G10081,EAD65969409IUK53L5616,TQDK3659207310264,AKB76046609IOS51Q0210,,MBM675057042501REV00,,,,00A159D7B134,2025-04-27 12:25:11
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190391TRDLJL,505PLVC190391,,505PLVC190391,N,,2025-05-06 14:11:25.870,2025-05-06 14:17:51.152,,,,58:96:0A:58:BC:93,,5EMG0018.L3145150200017,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5FWJ3E65947101Q545,,LD5551004K,EAD65969409IUK5522122,SR2HA659207310331,AKB76046609IOS52S0744,MEZ00766501,MBM675057042501REV00,,,,58960A58BC93,2025-05-07 14:01:47
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225707TRDLJL,505PLMP225707,,505PLMP225707,N,,2025-05-13 11:57:46.218,2025-05-13 12:35:18.050,,,,58:96:0A:5B:DA:3C,,5F2L0007.L3145150200176,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477LKJ3E65947101Q845,,LD55B10244,EAD65969409IUK5593237,SR2CA659207310313,AKB76046609IOS54B0432,MEZ00766501,MBM675057042501REV00,,,,58960A5BDA3C,2025-05-25 08:57:42
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225765TRDLJL,505PLBL225765,,505PLBL225765,N,,2025-05-13 13:05:23.259,2025-05-13 13:11:13.877,,,,58:96:0A:5B:D9:88,,5F2L0007.L3145150200104,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477Y4J3E65947101Q545,,LD55B101YX,EAD65969409IUK5593327,SR2CA659207311698,AKB76046609IOS54B0477,MEZ00766501,MBM675057042501REV00,,,,58960A5BD988,2025-05-16 02:51:39
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190332TRDLJL,505PLEF190332,,505PLEF190332,N,,2025-05-06 13:31:05.577,2025-05-06 13:38:15.574,,,,58:96:0A:58:BC:F5,,5EMG0018.L3145150200068,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5RXJ3E65947101Q545,,LD55510058,EAD65969409IUK5522130,SR2HA659207310763,AKB76046609IOS52S0807,MEZ00766501,MBM675057042501REV00,,,,58960A58BCF5,2025-05-07 14:47:41
